,date,content,username
655,2022-07-29 23:54:39+00:00,@SenateGOP The dow is almost at $33k. It was 19k in January 2020. Unemployment at historic lows.  Companies can't find enough workers.  Now let's talk about Bush recession and Trumps net job losses,jirkyrick
656,2022-07-29 23:54:39+00:00,"@zoe_habibi @pazsalamshaanti @FDRbrn @GloomyCathedral @joethekrow @Woodsman108 @klepper_aaron @laurenboebert Trump: ""Mexican gangs are full of rapists, thugs, and murderers""

You: ""HEY. HE SAID THAT ABOUT ALL MEXICANS!""

So are you saying all Mexicans are gang members? I disagree, but you're free to be wrong.",AbsNeurons
657,2022-07-29 23:54:38+00:00,"The ""trump would have been just as bad"" liberalitatians rn: https://t.co/fGMgJYH1Lp https://t.co/VanSRTkHdQ",ImMeWhoUdoe
658,2022-07-29 23:54:38+00:00,"@Wobbledance1 @JROB7091 Remember when @DonaldJTrumpJr stood among 400,000 American graves at Arlington and talked of HIS family's ""sacrifices""? REALITY: No Trump EVER SERVED THIS NATION AT WAR OR OVERSEAS! Republicans won't support our veterans. Why???????????????????",factandrumor
659,2022-07-29 23:54:38+00:00,@calebyetagain He's not that bad. The problem is the GOP gave him exactly ZERO support. I swear it was like he was campaigning as an independent. I also don't think he has the savvy to work the political game. Much like Trump,CalifornianOkie
660,2022-07-29 23:54:37+00:00,@Jwt2259609 You do know Rocket man carried out out six nuclear tests and many ballistic missile launches and advanced their nuclear capabilities under Trump don't you?  Of course you do. Trump put us closer to WWII,redwhiskeypete
661,2022-07-29 23:54:37+00:00,@VernonForGA @JoeBiden He's just fixing what the Trump administration failed to do. That's all,ljjones_95
662,2022-07-29 23:54:37+00:00,"@iamgabesanchez @DonaldJTrumpJr Wow i guess Trump doesn't wear makeup on the
golf course",vincent51544219
663,2022-07-29 23:54:36+00:00,"@stuartpstevens @RussianEmbassy Before I saw the post you were referring to, I HONESTLY thought you were addressing the Trump family",deborahleerose
664,2022-07-29 23:54:36+00:00,@nytimes Wait till the Times finds out what Russian asset Trump did.,OogleBoogle20
665,2022-07-29 23:54:36+00:00,"@kasilas @PLoyalties Indeed, we saw Trump start off with tariffs on UK steel, do the UK really want to keep gambling with festering political uncertainty especially within Ireland? 

The City of London isn't going to clean your rivers, cut your gas bills or end ones existential paranoia of others. https://t.co/fFw6S0yVdq",kevinpbreslin
666,2022-07-29 23:54:35+00:00,The difference between Obama &amp; Trump… https://t.co/JpZx3JQHhj,potter_kitty
667,2022-07-29 23:54:34+00:00,"FIRE ALL TRUMP HIRES 

Report: More Missing Jan. 6 Texts From Key Trump Officials — Watchdog Knew And Said Nothing!
https://t.co/Vyk4TjXLpe",mllea519
668,2022-07-29 23:54:33+00:00,@GOPLeader What's your plan? Other than being Trump's butt boy.,honore68
669,2022-07-29 23:54:33+00:00,@DrOz You must be feeling desperate to vomit Trump lies when he is destined for prison. John FETTERMAN  is going to win!,KathrynWerner12
670,2022-07-29 23:54:33+00:00,@gopTODD DeSantis DeSantis DeSantis 2024. I keep telling you Trump people that's the only way we're going to win the White House back. You can have your trumpism but it's going to be camp down a bit.,AttiePollard
671,2022-07-29 23:54:33+00:00,@BorisTrump6 Maybe all Trumps will ultimately end up in pauper’s graves just like Ivana .,StratoChris
672,2022-07-29 23:54:32+00:00,"@RepRashida @StateDept When you say nasty things like calling people racist or apartheid like without a single fact, you sound like a liar. Did you really want to be like Trump?",AngelJustice121
673,2022-07-29 23:54:32+00:00,"@GogoroBull I know, I know…Dems suck, MAGA MAGA MAGA Trump 4 life, we love veterans but vote against burn pit bills, blah blah blah",spac_zilla
674,2022-07-29 23:54:32+00:00,"Seriously, is there anyone who was in the dumpster fire administration that wasn’t a criminal?

 Jan. 6 texts missing for Trump Homeland Security secretary and deputy - The Washington Post https://t.co/5Csl30DeGh",sdCincy
675,2022-07-29 23:54:32+00:00,"@newsmax Newsmax is a trashy republican propaganda organization that posts political lies, false accusations, and propaganda in hope of political gain.
This criminal organization supported the failed coup on the U.S. Govt. that was based on traitor trump's Big Lie.",Awesome26340342
676,2022-07-29 23:54:31+00:00,"@donwinslow @January6thCmte Precisely, I’m genuinely mystified by apologist for the DOJ. This is institutional cowardice. I still say Trump will NEVER be charged even though crimes have been laid out for the DOJ. In my mind proving “justice” is only meant for the connected, powerful and wealthy!",lucidgravity
677,2022-07-29 23:54:31+00:00,"@afriedduck @cdaggga @ScottAdamsSays I'll give you to the rest of the year for anything besides political theater to happen to Trump, how about that?",mikeyli83196874
678,2022-07-29 23:54:31+00:00,@KellyannePolls is a crazy extremist trump enabler. #RepublicansAreDestroyingAmerica https://t.co/h3Oz8tE9hl,Blubaycrab
679,2022-07-29 23:54:31+00:00,"@blairemood @leo_morden @FoxNews Hard to take anyone seriously saying they hate racism when they support the party that propped up Jim Crow Joe as their best candidate 😆😂🤣

""If you don't know whether to bite for me or trump, you ain't black"" -joe biden https://t.co/inEzKn3guC",ScorpioWiliam
680,2022-07-29 23:54:30+00:00,@MayoIsSpicyy You people are so irrelevant without trump. It’s seriously a disease at this point. Get some help.,jat_styles
681,2022-07-29 23:54:30+00:00,"@AvengerResister Once you graduate, you can transfer to Trump University.",WmRSchaffer
682,2022-07-29 23:54:30+00:00,@LastMileStrong @DflWest @BirkMatt More than doubled? $3.00 during Trump’s term. Why did he let that happen?,BackusButch
683,2022-07-29 23:54:29+00:00,"@ChuckCjmmn They've propped Trump up for 20 years.  And the Trump family knows they could kick him over at any time, for any reason they please.",wildimagesfla
684,2022-07-29 23:54:28+00:00,@dreware2 @vince_powers Before increase in std deduction under trump tax cuts the avg family claimed a good will donation of more than 2500 annually. People just made shit up to itemize it was a mess.,chrispynuggins
685,2022-07-29 23:54:28+00:00,Here Are All the Republicans Who Begged Trump for Pardons https://t.co/yg9tyicEln via @vicenews,Parlino1946
686,2022-07-29 23:54:28+00:00,@musk_meelon @NBCPhiladelphia @Laurenjmayk The heritage is a Maga forum. Look at non partisan stuff buddy.  They also would say trumps ass smells like roses.    Is 21 a huge cut from 35. And that lost tax revenue was not budegeted for. Hence making is raid the debt limit.  Which causes inflation.    Duh.,LincolnMember69
687,2022-07-29 23:54:28+00:00,"@DavidPetr4 @HawleyMO @SenHawleyPress I’m happy for “manhood” to be interpreted broadly- to include the reserved and gentle along with those who have physical courage and prowess. But these performative pink bags of water- Hawley, Cotton, Cruz, Trump, and the like- who purport to be tough guys are too many for me.",TimLajcik
688,2022-07-29 23:54:27+00:00,@TheMommaDavis @RepDanBishop You can't possibly believe that.  The DoJ was never under Trump's control.  Remember the Russian Dossier?,BolverkB
689,2022-07-29 23:54:27+00:00,@JoeBiden Will you start placing huge fines on American companies that make the chips in China then import them to see here? Trump had HUGE success in bringing American companies back. That's what will create American jobs. But I fail to see how this will LOWER COSTS FOR FAMILIES.,MichaelMcCurle9
690,2022-07-29 23:54:26+00:00,"I encourage @tedcruz to stand by his vote on the PACT Act with the same grit and commitment he showed his wife after Trump’s insults or Texans who suffered days of freezing temperatures with no power.
Show the country your spine, Ted!",thatpetewoods
691,2022-07-29 23:54:26+00:00,"We didn't hear this type of BS from Chyna when Trump was in office.

Democrats are weak on foreign policy, and strong on attacking the defenseless.

Pathetic😾 https://t.co/gwZsFnYW0j",haz_doge
692,2022-07-29 23:54:26+00:00,@hjsalesguy1 @JoJoFromJerz Leave virgin Trump alone!,EilliwR
693,2022-07-29 23:54:24+00:00,@NickAdamsinUSA Trump cheats😂,FrankReiser2
694,2022-07-29 23:54:24+00:00,@mama_bird_of7 Chad Wolf is a demon that supports Trump and had ALL to do with DeVos’ brother with starting the bullsh it in Portland. Don’t ever believe one word this evil man says.,debbie156
695,2022-07-29 23:54:24+00:00,"@eriContrarian @NBCNews They were never against it to begin with. They used the wall to support their ""Trump is racist"" propaganda.

I distinctly recall many democratic career politicians voting for the Secure fence act of 2006.",Flapjac49249826
696,2022-07-29 23:54:24+00:00,@Jim_Jordan I care about Trump's treason. And the treason of those Republicans who helped orange mango who are still lolling around on the taxpayer dime hoping they don't get caught. https://t.co/XfXUSPVrqr,CheyenneDancer
697,2022-07-29 23:54:23+00:00,@RepWesterman Interesting.. trump said he finished the wall. 🤔,KPN447
698,2022-07-29 23:54:22+00:00,"@NinjaNanny2 @Hoda1980 This was taken in August 2010 at a neo-Nazi rally in Knoxville, Tennessee at a historical marker commemorating the Treaty of the Holston. tRump had nothing to do with it. However, these people are no doubt MAGA these days.",Titasan
699,2022-07-29 23:54:22+00:00,@bennyjohnson Trump 2022,schase4819
700,2022-07-29 23:54:22+00:00,"@BritishPodcast Though it would probably only emphasise the massive cultural gaps that already exist and further embitter the poor people in the middle states.

The USA is in dire straits. They don't seem to have any unified vision of what its future should be. I'm sure Trump will sort it out...",WillowBranch9
701,2022-07-29 23:54:22+00:00,"@elephant_ben I don't disagree with you in any way! I just think that people overrate the power of banning people in actually changing political outcomes. Trump's tweets didn't win over indies, he actually drove them away with his posts",cxxkmxnster
702,2022-07-29 23:54:20+00:00,@RNCResearch Correction: TRUMP CRIME FAMILY. https://t.co/p8rBwtnu2f,Rose27147339
703,2022-07-29 23:54:20+00:00,"@RonFilipkowski Everyone knows that nobody likes Trump.

He's like one of the (high school?) ""popular"" kids that, whom everyone acts like they do.

Acts as if, 

It's all a performance for the others each and every one afraid to admit it. 

But inside ...",PierreDuboisMe1
704,2022-07-29 23:54:19+00:00,"@MarshaBlackburn Our country is in a recession, in part, by Trump’s failed COVID response and continued politicization of mitigation efforts. YOU supported that. It’s time that the record profits, which aren’t trickling down, help contribute. Corps will pay more taxes, not me.",JustSomeAvgGuy
705,2022-07-29 23:54:19+00:00,I voted for Trump the first time but I would like DeSantis 2024 https://t.co/wiDSSowBZW,mutual408
706,2022-07-29 23:54:18+00:00,Important to note that there are zero official records of what Trump's call logs were during the insurrection. https://t.co/pXNyWepy6p,Athenas_Son_V
707,2022-07-29 23:54:17+00:00,Donald Trump Telling the truth 😭 https://t.co/dSqeoRTHb7 via @YouTube LOL!!!!,Ruzz_2121
708,2022-07-29 23:54:17+00:00,"@prophetkim Yes, but in January of 2015 Donald Trump had not occupied the White House…Not until 2016-2020, when he did exactly what Kim describes here.",PeterKuskis
709,2022-07-29 23:54:16+00:00,"@BobbyBlueCollar Friday is pretty much finished and I doubt Trump endorses in the weekend.
I think he stays out of this race.",Ori_Ar
710,2022-07-29 23:54:14+00:00,"@RonFilipkowski Sorry not sorry…@CNN branded Trump exactly what he is, A LIAR and if the Adolph  shoe fits …WEAR IT!",Melbel5Carosi
711,2022-07-29 23:54:13+00:00,"@layneashley222 Back in 2019 I was *excoriated* on FB by people who said Nancy would NEVER impeach Trump.

Then she did it twice.

They have no faith in the people we’ve chosen to do the People’s business.

They do not believe in government of the people, by the people, and for the people.",Job47257824
712,2022-07-29 23:54:12+00:00,"Ay dummy ,he said the bush administration, the Obama administration where pushing our Congress our your American legislation to pay for it from tax payers money, TRUMP SAID FUXK YAL STUPID ASS MONEY MANAGEMENT tell Mexico to pay for it , fuck off . https://t.co/BUSGmFQzIX",GHERE2EASEUS
713,2022-07-29 23:54:11+00:00,@JonathanTurley The same can be said of Donald Trump trying to overturn the results of a fair election and trying to have his followers overthrow the government!  Ya think???,shecat70
714,2022-07-29 23:54:11+00:00,‘In need of redemption’: Evangelicals sour on Trump as 2024 run looms https://t.co/3Az6gZTeGf,GuyKawasaki
715,2022-07-29 23:54:10+00:00,@realBobWoodward Unfortunately for you Biden and his family actually is corrupt and did everything Trump was accused of doing.  You dont care about corruption there is more evidence in plain sight for Biden's corruption but you political hacks like Bob Woodward don't care.  You are all full of it,slackerforhire
716,2022-07-29 23:54:09+00:00,"@ChuckCjmmn The Saudis saved Orange Julius from personal bankruptcy decades ago.  The Saudis bought Trump’s yacht and, I think, own a floor in Trump Tower.  Trump has been owned by the Russians-and the Saudis- for decades.",halliganotoole
717,2022-07-29 23:54:08+00:00,@iluminatibot Trump 2022,schase4819
718,2022-07-29 23:54:08+00:00,@SenWhitehouse Biden got more dark money than Trump and dems are now outpacing repubs with dark money as a whole. The Trump tax cuts saved every family an avg of 2500 a year. Bidenflation is costing avg families 5k extra a year. You can’t lie like this and get away with it anymore,Joshdickens17
719,2022-07-29 23:54:07+00:00,"@mollysmcdonough @StevePoliti @AndyMills_NJ They're so mad Trump landed on his feet🤣🤣🤣

They tried to blackball his golf course. But he's making more money with LIV. The PGA gives me NCAA vibes.",PreciseMind1804
720,2022-07-29 23:54:07+00:00,@davidmweissman He had the best economy in my lifetime. Bring Trump back,JohnnyB__1
721,2022-07-29 23:54:07+00:00,"@mikealfred @jyn_urso @DrWFunk @markgoodw_in @ck_SNARKs Prior to Bitcoin, my primary exposure to antisemitism were from stories my parents told me and, media coverage in Trump Era. It truly, truly makes me sick.",Do82Nic
722,2022-07-29 23:54:04+00:00,@RonnyJacksonTX Better than Trump https://t.co/amPv3nKyRf,PattyC1958
723,2022-07-29 23:54:04+00:00,@FoxNews @generalkellogg The Big donor$ said it is over for Trump. #TrumpIsATraitor #GOPTraitorsToDemocracy https://t.co/hOJGYYkPgP,Rezistans_NOW
724,2022-07-29 23:54:04+00:00,"I guarantee if Trump was President and China hinted about shooting down an American plane…

Oh wait.
My bad. 
China would never have said that. #BidenIsWeak",mcgarrityfamily
725,2022-07-29 23:54:03+00:00,@patriottakes I thought trump folks didn't like transgendered individuals?,JimWntgrn
726,2022-07-29 23:54:03+00:00,@JasonJby100 Biden has no spine. We all know that. Trump was in office. None of this 💩 would be happening. We all know that.,MuskFreedom
727,2022-07-29 23:54:03+00:00,"Trump uses presidential seal at LIV Golf tournament in Bedminster, N.J. - The Washington Post  https://t.co/UI3ipUxspr",JFG0995
728,2022-07-29 23:54:02+00:00,@MollyJongFast Donald Trump: When the ground settles I’m going to have it made into a sand trap.,latikia
729,2022-07-29 23:54:02+00:00,@nathaliejacoby1 Trump,Just4lyn1
730,2022-07-29 23:54:02+00:00,@RonFilipkowski is the Hope Hicks doppelganger thing with Trump's defense attorney striking anybody else?,LouisRBridgema3
731,2022-07-29 23:54:00+00:00,"Freedom Convoy Spreads To Untied States  #MAGA #TRUMP2024 #Trump

https://t.co/IQAuuH61Lw",Theboveed
732,2022-07-29 23:53:59+00:00,@jennobenno I thought I was the only one that saw trump age so badly!!!,JamesClimateGuy
733,2022-07-29 23:53:59+00:00,"Time for a closer look  - trump and his conference 

https://t.co/btmfVyeaBx",todlloyd
734,2022-07-29 23:53:57+00:00,"@newsmax Newsmax is a trashy republican propaganda organization that posts political lies, false accusations, and propaganda in hope of political gain.
This criminal organization supported the failed coup on the U.S. Govt. that was based on traitor trump's Big Lie.",Awesome26340342
735,2022-07-29 23:53:57+00:00,@Lawrence Once you recognize that Trump is a narcissistic sociopath then all of his behavior since 2016 is understandable (for example when he claimed that if he lost the election it would be because the election was rigged and when he took revenge on Andrew McCabe).,christinaak15
736,2022-07-29 23:53:56+00:00,"@mikepompeo Oh would you just shut up and go away, you loudmouth Trump enabler?",RebelPussy
737,2022-07-29 23:53:56+00:00,"Burn it into your heads #MAGA @foxnation &amp; @GOP fence sitters! The Trump Cult doesn’t work for YOU, #WeThePeople anymore!
It’s all about them, their money, their positions &amp; their power!
You really think people under Dictator Regimes are happy &amp; prosperous people? https://t.co/wMcH8IOVqZ",Ripper77Jack
738,2022-07-29 23:53:54+00:00,@MayoIsSpicyy Democrats are destroying the Country more than Trump ever could.,roth_chaz
739,2022-07-29 23:53:54+00:00,@OANN Hallelujah.  Trump 2022,schase4819
740,2022-07-29 23:53:54+00:00,@FoxNews If I win Mega millions I'm joining mar-largo so I can play golf with my favorite president Donald Trump,stevencordaro1
741,2022-07-29 23:53:54+00:00,@NickAdamsinUSA How ever do you see the light of day man? I mean your head is soooo far up Trumps ass it is not even funny,ChicagoMT22
742,2022-07-29 23:53:54+00:00,"@CFemena @ymasscosass y cuál es la diferencia con que lo alquile para que otras personas abusen??? la morra tiene demasiados negocios y dinero como para aparte estar ganando dinero a costas del planeta, seguro en unos años usará la misma estrategia que uso por no estar contra trump en el 2016",tsunamichael
743,2022-07-29 23:53:52+00:00,"@socialiststeve6 A confluence of history. President Joe Biden acting as President Jimmy Carter 2.0, competing against President Donald Trump in his role as President Grover Cleveland 2.0. I guess election 2020 really was a hindsight election.",Knizek_Stephen
744,2022-07-29 23:53:52+00:00,There had to be a reason or #tRump wouldn’t have her there. https://t.co/CBFAWncXkR,pirkka2
745,2022-07-29 23:53:51+00:00,"@CBSNews Trump cares about Trump and ""I've been friends with the Saudis for many years.""",GimmeGabagool
746,2022-07-29 23:53:51+00:00,"@briantylercohen As a 2A liberal I'm glad it won't become law. Evil can rise here, Trump is proof. We are one election away from dictatorship. Republicans don't care about protests and strikes and they will control and pervert democracy. The founders left us an escape clause.",Johnrigsby128
747,2022-07-29 23:53:51+00:00,"@joanne_candice @ACTBrigitte trumps trade war created massive numbers of farm bankruptcies. Guess what happens to the land in a bankruptcy? It gets sold. To the highest bidder. 

ETTD.",FullyvaxxedEsq
748,2022-07-29 23:53:50+00:00,"A chimp has way more brains -feelings - AND doesn't lie 24/7 like Herschel Walker (trump's idea of a US Senator -LMFAO) Probably biggest scmuck ever to run for The Senate!
#HerschelWalker #GOP  #TrumpIsALaughingStock https://t.co/zHo89Us7nc",amusemeideaist1
749,2022-07-29 23:53:49+00:00,@stclairashley Trump?,TheOnlyBG
750,2022-07-29 23:53:48+00:00,"@sher_wardrip @AdamInHTownTX @robreiner Democrats impeaching Trump for things Clinton and Biden did is SAD. 

Russian Dossier - Hillary
Quid Pro Quo - Joe",GayStr8Shooter
751,2022-07-29 23:53:48+00:00,@Hobiron_project わしもTRUMP・McDonaldトランプでババ抜きしたいぜ,rOGYu9DkpHaRNV4
752,2022-07-29 23:53:48+00:00,"@SenKevinCramer has the gall, after #Republicans opened the floodgates with Trump to give themselves TRILLIONS in fake business bailouts, to say no.God forbid we spend that kind of money on #Veterans.We can totally do #MedicareForAll too. And not create biggest deficit in history https://t.co/4LvxWA3XDp",TheSpeedSnail
753,2022-07-29 23:53:47+00:00,9/11 families protest outside Trump golf course as Saudi-backed LIV kicks off: Survivors of 9/11 and their family members on Friday blasted former President Donald Trump and pro golfers for participating in the Saudi-backed LIV Golf event at the Trump… https://t.co/7WVPkXK7Qz https://t.co/uMz7BzbHh0,cahulaan
754,2022-07-29 23:53:47+00:00,@NickAgain8 @RepSwalwell @GOPLeader @DonaldJTrumpJr You’re so cool for making a list for trump supporters. https://t.co/Adxy6NO4Bz,bucsfan951
755,2022-07-29 23:53:46+00:00,What AG Garland Told Lester Holt That Should Make Trump Worry https://t.co/NxsDQThcgv via @YouTube,Lcars24
756,2022-07-29 23:53:45+00:00,@MayraFlores2022 BBB didn't pass. This would be like saying tRump's health plan is failing. Except that your guy never actually had a plan,Chilort
757,2022-07-29 23:53:45+00:00,@MccainBrody @JoJoFromJerz What fake polls? You mean the Trump campaign polls that Manafort gave to a Russian operative in 2016? Fake news? You mean Floyd wasn't murdered?,GilGamish3
758,2022-07-29 23:53:45+00:00,Trump’s ‘Blueprint’ to Steal 2024 Is on the Ballot Tuesday https://t.co/u1DjBlMCtx via @vicenews,Parlino1946
759,2022-07-29 23:53:45+00:00,"@DarkVadoge @pegazo25 @cb_doge @elonmusk Man, that’s a lot of adderall. Anyways, trump did not have the most followers. This guy does. https://t.co/bai2by1kDy",TrumpsNextWife
760,2022-07-29 23:53:45+00:00,@callmealincoln @YimWoke @RoyceJimenez4 @oppo_taco13 @Timcast Trump is not one of them and they will do anything to stop it from happening again.,Grip75001
761,2022-07-29 23:53:45+00:00,"@JasonRuderman @RonFilipkowski I'm sensing at this point they might work pro bono because they're members of the Trump Nazi Cult.

If not, I'm sure the RNC or the Kremlin is paying her bills.",JKDAnthony10
762,2022-07-29 23:53:45+00:00,@BlueAnonBuster @IAPolls2022 Fox had trump down 13 in penns in sep 2020. I kid you not there polling is that bad.,Steve72354669
763,2022-07-29 23:53:45+00:00,@MarshaBlackburn Voted against veterans - Trump nazi. https://t.co/5samzV6knL,GsPrichard
764,2022-07-29 23:53:44+00:00,"Take look at all of these cover up attempts documented in this thread, one right after another, by one Trump loyalist after another… https://t.co/mol8ZINRVw",DavidLrsn
765,2022-07-29 23:53:44+00:00,"@Douglasreber “While the identity of the witness Trump tried to phone is still unknown, they have been revealed as a member of the White House ‘support staff.’ A valet could easily qualify as support staff.”

It gets curiouser and curiouser. 😜",ResistNonsense
766,2022-07-29 23:53:44+00:00,@MSNBC @EricMGarcia Like Trump he don't know any better.,Debnamwd
767,2022-07-29 23:53:44+00:00,@DHS covered up. @DHSOIG Covered up. Trump's inspector general is still there. Investigate him @POTUS @TheJusticeDept https://t.co/yQGmzzu2ib,Marigold_514
768,2022-07-29 23:53:44+00:00,"@AndrewYang #DoTheMathYang

Splitting the vote is what got us Trump.

The end of democracy will be your legacy @AndrewYang 

#NotNowYang

Please!!!",FacingTrials
769,2022-07-29 23:53:44+00:00,"@USA_Anne711 If 1 tax payer penny went to a Trump family members wedding, the MSM would be insane 24/7",sbs726
770,2022-07-29 23:53:43+00:00,@RonFilipkowski Trump suing people?  Shocking.,BikerMike
771,2022-07-29 23:53:43+00:00,@tedcruz @tedcruz REALLY???? You want the white house to respond publicly on a national security threat??? I would stick up for Trump in that same question is asked lmao come on Ted debate me come on Twitter and stand behind your glass lighting .. we all know you won’t ch!cken,MichaelMontond2
772,2022-07-29 23:53:43+00:00,"@ClipGod1 @Jwt2259609 Ok, you missed my intention but let's try again. Ever heard of ""keep your friends close BUT your enemies closer"" This is a Trump euphemism as a leader. GET IT?",zr1_vette
773,2022-07-29 23:53:42+00:00,@SundaeDivine That’s not normal aging. Trump looks like the woman in room 237 at the Overlook hotel.,dankat68
774,2022-07-29 23:53:41+00:00,"“Fetterman has also become well known recently for his relentless roasting of Oz on social media. He’s posted meme after meme on Twitter mocking the Trump-endorsed Republican, and has reminded voters that Oz is from New Jersey, not Pennsylvania.",HalMarshall2309
775,2022-07-29 23:53:41+00:00,"@RichardGrenell Sounds like another 'fund-raising for Trump's legal bills' rally.

Yawn.",newey_chris
776,2022-07-29 23:53:40+00:00,"@AingellMaurice @BillFOXLA Oh I see. So bc conservatives rioted at the capital it’s totally cool that Biden is building Trump’s “racist” border wall? 

Sounds about right for a person of your intellect…",DrKennethNois15
777,2022-07-29 23:53:39+00:00,"@viaha93Rosenrot @darioschramm Und Trump als Erlöser - ich bin mir sicher Du hast massive Probleme. Entweder zu wenig Bildung und /oder ziemlich viele subjektive Ungerechtigkeiten erlebt - sonst kann man in solchen elenden, egoistischen, menschenfeindlichen Hetzern keine Retter sehen. Daher nochmal, viel Glück",AllerEchter
778,2022-07-29 23:53:38+00:00,"THAT is laughable gobbledygook nonsense. Trump was the most corrupt, cruel, self-serving President ever ad he cozied up to the thugs and ruthless authoritarians of the world. Praying and lavishing on Putin, Duterte, Orban, Bolsonaro, Xi, Kim Jong Un... Trump was evil incarnate. https://t.co/yplBJNSUvv",pascalmolineaux
779,2022-07-29 23:53:38+00:00,"@cronicstix76 @jehham1234 @stantradingman @DineshDSouza I said ""proof"".... not reports on FuxTV and Facebook. Where is the actual proof that Obama spied on Trump?",DianeToucan
780,2022-07-29 23:53:38+00:00,"@NewsWire_US Everyones saying this means Trump is weak but to play devils advocate it’s possible he meant this as in Pelosi specifically would make things worse, not the trip itself",JHodel92886139
781,2022-07-29 23:53:37+00:00,@betJACK Trump runs,ctbd22
782,2022-07-29 23:53:36+00:00,@saugadave @a_zitella @MarkGerretsen We literally said this about trump and we won though.,GADefence
783,2022-07-29 23:53:36+00:00,"@lawyer_sophie @MayoIsSpicyy Trump has managed to bring his Hitler “MAGA” Message across with ONE purpose only: To Lift Himself Up To A Republican God, worshipped by his followers, using LIES and DECEPTION whenever he can. N EV E R   A G A I N … T R U M P !!",WriterJan
784,2022-07-29 23:53:35+00:00,Mike you had your Chance Trump Clusterfucked the Economy! https://t.co/XLc2hARCPF,Molson691
785,2022-07-29 23:53:35+00:00,"@RpsAgainstTrump Thank you! This just really gets under my skin. A president should make all a welcome party, Trump makes the few and he's turned to some the worst for money!",JaneElizabeth04
786,2022-07-29 23:53:34+00:00,I blame Trump. She should sue Trump for damages. https://t.co/Ijw6Y0DVn3,PhyloSeFizer
787,2022-07-29 23:53:33+00:00,"@Jim_Jordan If trump were in office, you would not need that pardon you asked for.",RealGrubert
788,2022-07-29 23:53:33+00:00,"@JackPosobiec you have to also ask why he refused to accept the 20,000 National Guards that Trump Authorised for jan 6, 2021",marki_marku
789,2022-07-29 23:53:33+00:00,@StevePoliti LIV golf is doomed. Trump touching it sealed the deal.,whidah63
790,2022-07-29 23:53:33+00:00,@AnnaBel09390268 TRUMP,quickkevinm464
791,2022-07-29 23:53:31+00:00,@GOP Trump met in secret with Vladimir Putin.,AmesOsaycnuc
792,2022-07-29 23:53:31+00:00,"#No HATE No CULT

Donald Trump Speaks at Moonies 9/11 Event, Praises Unification Church https://t.co/PEDuE2934f",_0nelove_
793,2022-07-29 23:53:31+00:00,@UrielSaenz @ananavarro You can aways find the ones that love white nationalism and have no moral core values.  They're the ones that support Donald Trump to this day.,RB_Simo1
794,2022-07-29 23:53:30+00:00,"@DineshDSouza All this and Democrats, MSM and Leftist Loons on Twitter, say nothing to see here, look Ukraine, look Trump, look Assault Weapons, don’t look at any of this Hunter/Joe stuff, these  Biden’s are our people!",KeithWF2
795,2022-07-29 23:53:30+00:00,"@laidbacknow @MR25295976 @kevindjenkins @1398cutty @mike19543 @DBecketh Poor white supremacist! You don't care about blacks in Chicago. Biden doesn't care about headlines, that was Trump.",cyndiannn
796,2022-07-29 23:53:29+00:00,"@The_Irishman_30 @BlueandTrue00 @trumps_eclipse @LauraDuncan2022 Yes, he is an evil man who waited 50 years to show his true colors. Why didn't he come forward with his evilness during the swine flu under Obama?",cmacstew1
797,2022-07-29 23:53:29+00:00,@BakoBackoJoy @ABaMD @mars_stu @curiosity yep. i never liked trump,SethRom98130128
798,2022-07-29 23:53:29+00:00,"@Thefreekink @Penelope295 @RonFilipkowski You think this January 6th thing will stop him?  Only libs care about that and like the rats they are, leaving a sinking ship! Did Trump hurt your little girly feelings? Poor baby.",Emanym55
799,2022-07-29 23:53:29+00:00,@joncoopertweets BOOM! Food prices have double for 45 straight days -- BOOM! Gas prices are STILL higher than they were when Trump left Office. BOOM!,IblockLibs
800,2022-07-29 23:53:29+00:00,"@metaphorsbwithu @VeteransUnited7 @Jim_Jordan @POTUS You keep smoking the Trump weed. If he grew tax revenue, how did he end up growing the debt by $7.8T?  

This may help explain the tax disparity you mention. 

https://t.co/lJzmuAeVSo",port_AMA70
801,2022-07-29 23:53:28+00:00,@zerohedge So you would agree Obama and Clinton were better than Trump then?,BorisBlueCats
802,2022-07-29 23:53:28+00:00,@williamlegate There had to be a reason or #tRump wouldn’t have her there.,pirkka2
803,2022-07-29 23:53:26+00:00,"@GarrettForMI Soldano was in this, for the people, constitution,  before anyone else made a peep. He's worked hard. Done loads of research. Puts God, family, our nation, on top! I trust him. He is a man after your own heart, President Trump! He &amp; his family suffered persecution too!",SweetChildOGod
804,2022-07-29 23:53:25+00:00,"""O ex-presidente Donald Trump alertou que a economia dos Estados Unidos está a caminho de um desastre maior do que uma recessão, com seus comentários chegando pouco antes de as estatísticas do governo mostrarem que o PIB está negativo pelo segundo trimestre consecutivo."" https://t.co/g4nmBsvOLB",jawun1955
805,2022-07-29 23:53:25+00:00,"Vejadísimo el mulo multilateral de Trump.

https://t.co/0WqN8PLR8a",standardypobre
806,2022-07-29 23:53:25+00:00,"Fox News Snubbed Trump’s Speech, in What’s Becoming a Pattern https://t.co/VTOlD1DNa0",PersephoneTulon
807,2022-07-29 23:53:25+00:00,@jerome_landis @yashar Trump said it was already completed just a week ago…🤷🏻‍♀️,ladydth
